phase,trial,counts,energies,success,iteration,bias_strength
random_control,64,"{'0010': 6, '0110': 4, '1000': 48, '1100': 111, '0000': 149, '0100': 312, '1111': 95, '0001': 96, '1011': 43, '0111': 25, '0011': 16, '1001': 33, '0101': 42, '1110': 10, '1101': 11, '1010': 23}","{'H_AFM': np.float64(0.74609375), 'H_FM': np.float64(-0.3046875), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,65,"{'1111': 7, '1101': 34, '1100': 111, '0110': 7, '1000': 44, '1011': 31, '0011': 87, '0111': 5, '0001': 341, '0000': 130, '0010': 44, '0100': 29, '1010': 16, '1001': 100, '0101': 12, '1110': 26}","{'H_AFM': np.float64(0.8203125), 'H_FM': np.float64(0.0390625), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,66,"{'0001': 11, '0110': 2, '1000': 37, '1100': 102, '1011': 28, '0011': 89, '0111': 38, '0100': 341, '1010': 37, '0000': 129, '0010': 6, '1101': 109, '1110': 16, '1001': 49, '0101': 20, '1111': 10}","{'H_AFM': np.float64(0.6796875), 'H_FM': np.float64(-0.1875), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,67,"{'1010': 6, '1111': 5, '0010': 13, '1011': 32, '0111': 43, '0011': 102, '0100': 334, '0001': 86, '1101': 15, '1110': 12, '0000': 131, '1100': 104, '0110': 26, '1000': 46, '0101': 34, '1001': 35}","{'H_AFM': np.float64(0.8984375), 'H_FM': np.float64(-0.04296875), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,68,"{'1011': 44, '0011': 95, '0111': 39, '1010': 79, '0101': 12, '1001': 13, '1100': 17, '0110': 11, '1000': 37, '0100': 360, '0000': 128, '1111': 99, '0001': 25, '1110': 35, '1101': 30}","{'H_AFM': np.float64(0.609375), 'H_FM': np.float64(-0.265625), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,69,"{'0001': 13, '1101': 3, '1100': 321, '1010': 37, '1000': 16, '0110': 107, '0100': 38, '1001': 95, '0101': 44, '1110': 99, '0000': 133, '0010': 38, '0011': 23, '0111': 12, '1011': 27, '1111': 18}","{'H_AFM': np.float64(0.826171875), 'H_FM': np.float64(-0.001953125), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,70,"{'1101': 87, '0010': 47, '0000': 111, '0111': 342, '0011': 11, '1011': 13, '0100': 33, '1001': 2, '0101': 103, '1110': 9, '0001': 32, '1111': 28, '1010': 46, '1100': 31, '1000': 16, '0110': 113}","{'H_AFM': np.float64(-0.685546875), 'H_FM': np.float64(-0.361328125), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,71,"{'1011': 4, '0010': 37, '1110': 100, '1001': 8, '0101': 38, '1100': 324, '1101': 109, '1000': 47, '0110': 24, '0100': 101, '1111': 28, '0001': 45, '0000': 131, '0011': 9, '0111': 9, '1010': 10}","{'H_AFM': np.float64(1.005859375), 'H_FM': np.float64(-0.603515625), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,72,"{'1010': 2, '1111': 28, '1100': 11, '0100': 335, '0001': 45, '0011': 28, '0111': 16, '1011': 8, '0010': 112, '0000': 116, '1110': 22, '1101': 42, '0101': 103, '1001': 100, '0110': 30, '1000': 26}","{'H_AFM': np.float64(0.029296875), 'H_FM': np.float64(0.232421875), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,73,"{'1100': 7, '1001': 11, '0101': 10, '1111': 34, '0001': 46, '1011': 102, '0011': 28, '0111': 96, '1110': 107, '1101': 45, '0000': 118, '0010': 5, '0110': 339, '1000': 40, '0100': 3, '1010': 33}","{'H_AFM': np.float64(-0.146484375), 'H_FM': np.float64(0.658203125), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,74,"{'1111': 4, '1010': 8, '1110': 32, '0000': 123, '0010': 6, '1100': 109, '1011': 33, '0111': 32, '0011': 12, '1101': 346, '1000': 41, '0110': 100, '1001': 11, '0101': 103, '0100': 27, '0001': 37}","{'H_AFM': np.float64(-0.244140625), 'H_FM': np.float64(-0.345703125), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,75,"{'0110': 4, '1000': 33, '1010': 357, '0010': 93, '0000': 123, '0001': 100, '1111': 88, '0111': 46, '0011': 11, '1011': 44, '1100': 11, '0101': 44, '1001': 25, '0100': 21, '1110': 12, '1101': 12}","{'H_AFM': np.float64(-0.939453125), 'H_FM': np.float64(-0.169921875), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,76,"{'1011': 8, '1010': 28, '0010': 11, '0000': 128, '1110': 8, '0100': 337, '0110': 29, '1000': 41, '0101': 103, '1001': 105, '1100': 11, '1101': 36, '0111': 114, '0011': 31, '0001': 31, '1111': 3}","{'H_AFM': np.float64(-0.0859375), 'H_FM': np.float64(0.2734375), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,77,"{'1010': 2, '0001': 13, '0000': 118, '0010': 114, '1111': 105, '1100': 19, '0110': 24, '1000': 31, '1011': 50, '0111': 36, '0011': 82, '1110': 10, '1001': 39, '0101': 24, '0100': 350, '1101': 7}","{'H_AFM': np.float64(0.60546875), 'H_FM': np.float64(-0.3125), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,78,"{'0001': 10, '0101': 10, '1001': 100, '1100': 95, '1000': 16, '0110': 349, '1101': 10, '0000': 135, '0010': 43, '1110': 41, '0111': 3, '0011': 32, '1011': 25, '0100': 88, '1010': 31, '1111': 36}","{'H_AFM': np.float64(0.0703125), 'H_FM': np.float64(0.8203125), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,79,"{'1011': 5, '1111': 11, '0011': 119, '0111': 35, '0100': 308, '0000': 126, '0010': 32, '1110': 33, '0101': 95, '1001': 115, '1100': 16, '0110': 13, '1000': 27, '1101': 38, '0001': 37, '1010': 14}","{'H_AFM': np.float64(0.330078125), 'H_FM': np.float64(0.193359375), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,80,"{'1011': 9, '0000': 122, '0010': 27, '1100': 302, '1101': 32, '1000': 41, '0110': 48, '1010': 138, '0001': 102, '1111': 9, '1110': 14, '1001': 30, '0101': 7, '0100': 107, '0011': 3, '0111': 33}","{'H_AFM': np.float64(0.6171875), 'H_FM': np.float64(-0.21484375), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,81,"{'1101': 11, '1110': 14, '1100': 4, '0000': 129, '0010': 44, '1001': 103, '0101': 28, '1011': 35, '0111': 103, '0011': 9, '1010': 96, '1000': 314, '0110': 33, '0001': 41, '1111': 42, '0100': 18}","{'H_AFM': np.float64(-0.646484375), 'H_FM': np.float64(-0.349609375), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,82,"{'0001': 11, '1110': 348, '1000': 11, '0110': 36, '1101': 102, '0000': 130, '0010': 42, '1100': 118, '0101': 5, '1001': 6, '0100': 86, '1011': 6, '0011': 33, '0111': 20, '1010': 40, '1111': 30}","{'H_AFM': np.float64(0.6953125), 'H_FM': np.float64(-0.1796875), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,83,"{'1100': 5, '1101': 101, '1110': 13, '1001': 15, '0101': 50, '0000': 110, '0010': 36, '1010': 9, '0100': 92, '0110': 331, '1000': 32, '1111': 35, '0001': 38, '1011': 50, '0111': 14, '0011': 93}","{'H_AFM': np.float64(-0.072265625), 'H_FM': np.float64(0.560546875), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,84,"{'1011': 7, '1111': 5, '1101': 340, '1000': 38, '0110': 39, '1110': 119, '1010': 34, '0010': 8, '0000': 121, '0101': 117, '1001': 84, '1100': 14, '0011': 35, '0111': 8, '0001': 27, '0100': 28}","{'H_AFM': np.float64(-0.50390625), 'H_FM': np.float64(-0.1171875), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,85,"{'1010': 2, '1110': 9, '0001': 30, '1011': 106, '0011': 110, '0111': 44, '1100': 31, '0100': 318, '0000': 132, '0010': 37, '1111': 42, '1000': 15, '0110': 93, '1101': 12, '1001': 27, '0101': 16}","{'H_AFM': np.float64(0.759765625), 'H_FM': np.float64(0.068359375), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,86,"{'1110': 5, '0010': 11, '1100': 15, '0111': 2, '0011': 328, '1011': 51, '0000': 136, '1101': 32, '1000': 107, '0110': 116, '1010': 91, '1001': 26, '0101': 43, '0001': 24, '1111': 29, '0100': 8}","{'H_AFM': np.float64(0.572265625), 'H_FM': np.float64(-0.333984375), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,87,"{'0101': 1, '1001': 8, '1110': 102, '1100': 327, '0000': 122, '0010': 40, '1011': 38, '0111': 10, '0011': 103, '0100': 109, '1101': 13, '1000': 39, '0110': 26, '1010': 10, '0001': 33, '1111': 43}","{'H_AFM': np.float64(1.53125), 'H_FM': np.float64(-0.6171875), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,88,"{'1011': 10, '0001': 7, '0000': 137, '0010': 43, '1111': 345, '1101': 83, '1000': 4, '0110': 95, '1110': 29, '1100': 97, '0101': 39, '1001': 39, '0011': 37, '0111': 11, '0100': 30, '1010': 18}","{'H_AFM': np.float64(0.501953125), 'H_FM': np.float64(-1.158203125), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,89,"{'1010': 13, '1111': 39, '0001': 9, '1011': 94, '0111': 50, '0011': 97, '0000': 133, '0010': 103, '0100': 37, '1100': 326, '1000': 13, '0110': 7, '1101': 26, '1001': 14, '0101': 30, '1110': 33}","{'H_AFM': np.float64(1.2421875), 'H_FM': np.float64(-0.83203125), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,90,"{'1011': 7, '0010': 13, '1100': 286, '1101': 104, '1000': 30, '0110': 13, '0000': 145, '1001': 97, '0101': 52, '1110': 45, '0001': 48, '1111': 101, '0111': 5, '0011': 43, '1010': 25, '0100': 10}","{'H_AFM': np.float64(0.830078125), 'H_FM': np.float64(-0.685546875), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,91,"{'1011': 5, '1101': 35, '0000': 134, '0010': 36, '1100': 330, '1110': 104, '1001': 30, '0101': 20, '0111': 1, '0011': 28, '1010': 14, '1111': 15, '0001': 105, '1000': 34, '0110': 33, '0100': 100}","{'H_AFM': np.float64(1.236328125), 'H_FM': np.float64(-0.365234375), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,92,"{'1110': 8, '0010': 39, '0000': 121, '1010': 344, '0110': 10, '1000': 104, '1100': 34, '1011': 23, '0111': 8, '0011': 40, '1111': 102, '0001': 10, '1101': 28, '0100': 4, '1001': 102, '0101': 47}","{'H_AFM': np.float64(-0.951171875), 'H_FM': np.float64(-0.146484375), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,93,"{'0101': 26, '1001': 11, '1101': 33, '1111': 21, '0001': 10, '0110': 117, '1000': 112, '1100': 48, '0011': 38, '0111': 83, '1011': 318, '0000': 128, '0010': 6, '1010': 29, '0100': 29, '1110': 15}","{'H_AFM': np.float64(0.24609375), 'H_FM': np.float64(0.04296875), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,94,"{'1000': 7, '0110': 4, '1011': 20, '0010': 37, '0000': 131, '1110': 306, '1101': 29, '0011': 117, '0111': 14, '1111': 99, '0001': 41, '1010': 40, '0101': 30, '1001': 37, '1100': 12, '0100': 100}","{'H_AFM': np.float64(0.728515625), 'H_FM': np.float64(-0.240234375), 'H_TF': np.float64(0.0)}",True,1.0,0.6024955834975404
random_control,95,"{'1110': 4, '0100': 34, '1111': 9, '0001': 335, '1100': 12, '0000': 132, '0010': 39, '1001': 92, '0101': 101, '0011': 104, '0111': 38, '1011': 30, '1101': 41, '1000': 28, '0110': 13, '1010': 12}","{'H_AFM': np.float64(0.294921875), 'H_FM': np.float64(0.142578125), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,96,"{'1011': 5, '1101': 10, '1111': 5, '0100': 316, '1110': 7, '0101': 108, '1001': 30, '1100': 36, '0000': 150, '0010': 51, '1000': 110, '0110': 95, '0111': 25, '0011': 14, '0001': 27, '1010': 35}","{'H_AFM': np.float64(-0.087890625), 'H_FM': np.float64(0.158203125), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,97,"{'0010': 1, '1110': 17, '1011': 101, '0111': 33, '0011': 16, '0110': 16, '1000': 102, '1100': 41, '0100': 358, '0001': 53, '1111': 31, '1010': 26, '1001': 18, '0101': 78, '0000': 127, '1101': 6}","{'H_AFM': np.float64(0.361328125), 'H_FM': np.float64(0.060546875), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,98,"{'1101': 7, '1110': 20, '1111': 43, '0111': 25, '0011': 44, '1011': 5, '0001': 14, '0000': 120, '0010': 34, '0100': 116, '1100': 131, '0110': 315, '1000': 15, '1001': 14, '0101': 81, '1010': 40}","{'H_AFM': np.float64(0.068359375), 'H_FM': np.float64(0.505859375), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,99,"{'0010': 12, '1111': 11, '0000': 122, '1101': 7, '1011': 33, '0111': 2, '0011': 109, '1010': 45, '1100': 99, '0110': 322, '1000': 33, '1110': 108, '1001': 30, '0101': 44, '0100': 37, '0001': 10}","{'H_AFM': np.float64(0.265625), 'H_FM': np.float64(0.65625), 'H_TF': np.float64(0.0)}",False,1.0,0.6024955834975404
random_control,0,"{'1010': 26, '1011': 41, '0010': 33, '0000': 49, '0100': 91, '1110': 117, '0001': 35, '1111': 77, '1101': 117, '1000': 29, '0110': 116, '1100': 81, '0101': 80, '1001': 33, '0111': 75, '0011': 24}","{'H_AFM': np.float64(0.00390625), 'H_FM': np.float64(0.09765625), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,1,"{'1100': 75, '1110': 34, '0000': 39, '1010': 93, '0010': 79, '0100': 116, '1011': 116, '0111': 36, '0011': 79, '0001': 35, '1111': 44, '0101': 101, '1001': 36, '1101': 80, '1000': 35, '0110': 26}","{'H_AFM': np.float64(-0.02734375), 'H_FM': np.float64(0.046875), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,2,"{'0000': 46, '1111': 119, '1101': 83, '1000': 34, '0110': 80, '0100': 57, '1100': 95, '1001': 39, '0101': 75, '1110': 117, '0111': 94, '0011': 38, '1011': 33, '0010': 37, '1010': 40, '0001': 37}","{'H_AFM': np.float64(0.09375), 'H_FM': np.float64(-0.15625), 'H_TF': np.float64(0.0)}",True,2.0,0.5185727544772025
random_control,3,"{'1100': 32, '1011': 44, '1110': 44, '0001': 111, '1111': 84, '0010': 38, '0000': 42, '0011': 62, '0111': 38, '0100': 111, '1101': 82, '1010': 116, '0110': 77, '1000': 88, '0101': 32, '1001': 23}","{'H_AFM': np.float64(-0.0703125), 'H_FM': np.float64(0.0390625), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,4,"{'1100': 20, '0001': 89, '1011': 40, '0011': 74, '0111': 37, '1110': 31, '1010': 97, '0110': 115, '1000': 76, '0101': 18, '1001': 32, '0100': 102, '1111': 91, '0000': 59, '0010': 47, '1101': 96}","{'H_AFM': np.float64(-0.052734375), 'H_FM': np.float64(0.017578125), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,5,"{'0001': 29, '1011': 26, '1111': 98, '1101': 99, '1110': 122, '1100': 137, '0110': 92, '1000': 23, '0101': 54, '1001': 38, '0011': 25, '0111': 62, '0100': 113, '0000': 48, '0010': 34, '1010': 24}","{'H_AFM': np.float64(0.33203125), 'H_FM': np.float64(-0.05859375), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,6,"{'1011': 34, '1010': 40, '0011': 29, '0111': 76, '1101': 101, '0100': 104, '0000': 47, '0010': 39, '1111': 76, '0001': 52, '1001': 34, '0101': 116, '1110': 86, '1100': 84, '0110': 71, '1000': 35}","{'H_AFM': np.float64(-0.083984375), 'H_FM': np.float64(0.013671875), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,7,"{'1010': 37, '0100': 133, '1100': 91, '1001': 48, '0101': 80, '1110': 61, '0011': 29, '0111': 75, '1011': 41, '0001': 41, '1111': 92, '0000': 35, '0010': 30, '1101': 102, '1000': 39, '0110': 90}","{'H_AFM': np.float64(0.02734375), 'H_FM': np.float64(0.05859375), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,8,"{'1010': 23, '1001': 19, '0101': 122, '1110': 113, '1100': 83, '0100': 84, '0010': 36, '0000': 46, '1000': 26, '0110': 116, '1101': 69, '1011': 39, '0011': 37, '0111': 102, '0001': 31, '1111': 78}","{'H_AFM': np.float64(-0.05078125), 'H_FM': np.float64(0.08984375), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,9,"{'1101': 30, '0001': 91, '0000': 51, '1010': 38, '1011': 79, '0011': 77, '0111': 46, '1100': 65, '0110': 81, '1000': 41, '1111': 41, '1001': 95, '0101': 33, '1110': 137, '0100': 82, '0010': 37}","{'H_AFM': np.float64(0.35546875), 'H_FM': np.float64(0.40625), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,10,"{'0001': 40, '0011': 29, '0111': 81, '1101': 116, '0000': 55, '0010': 27, '1011': 33, '1111': 66, '0110': 89, '1000': 39, '1100': 101, '0100': 113, '1001': 40, '0101': 94, '1110': 72, '1010': 29}","{'H_AFM': np.float64(0.0078125), 'H_FM': np.float64(0.01171875), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,11,"{'1110': 21, '0110': 26, '1000': 32, '1010': 107, '1100': 70, '0101': 95, '1001': 40, '1101': 113, '1011': 85, '0011': 87, '0111': 37, '0100': 85, '1111': 32, '0001': 29, '0000': 43, '0010': 122}","{'H_AFM': np.float64(-0.205078125), 'H_FM': np.float64(-0.064453125), 'H_TF': np.float64(0.0)}",True,2.0,0.5185727544772025
random_control,12,"{'1101': 26, '0010': 35, '1010': 40, '0001': 80, '1111': 38, '0100': 103, '1011': 81, '0011': 90, '0111': 31, '0110': 108, '1000': 28, '1100': 126, '1110': 79, '1001': 86, '0101': 36, '0000': 37}","{'H_AFM': np.float64(0.51171875), 'H_FM': np.float64(0.4296875), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,13,"{'1110': 98, '0001': 25, '1111': 78, '0000': 58, '0010': 33, '1100': 100, '0110': 27, '1000': 96, '1011': 100, '0011': 18, '0111': 36, '1001': 138, '0101': 39, '1010': 59, '0100': 29, '1101': 90}","{'H_AFM': np.float64(0.02734375), 'H_FM': np.float64(0.0625), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,14,"{'0000': 44, '1010': 36, '0010': 34, '1011': 39, '0111': 84, '0011': 30, '1101': 101, '1111': 70, '0001': 37, '1100': 98, '0110': 103, '1000': 36, '0100': 85, '1110': 114, '1001': 29, '0101': 84}","{'H_AFM': np.float64(0.025390625), 'H_FM': np.float64(0.064453125), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,15,"{'1101': 75, '0100': 74, '0000': 57, '0010': 41, '1100': 65, '0111': 107, '0011': 31, '1011': 28, '0001': 50, '1111': 88, '1010': 23, '1001': 54, '0101': 80, '1110': 104, '1000': 25, '0110': 122}","{'H_AFM': np.float64(-0.04296875), 'H_FM': np.float64(0.10546875), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,16,"{'1111': 24, '0010': 34, '1011': 28, '1100': 138, '0001': 97, '1001': 36, '0101': 100, '1110': 83, '0000': 48, '0011': 82, '0111': 64, '0100': 40, '1010': 70, '1101': 46, '1000': 102, '0110': 32}","{'H_AFM': np.float64(0.15234375), 'H_FM': np.float64(-0.05859375), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,17,"{'1101': 23, '0010': 42, '1011': 76, '0001': 123, '1111': 42, '1110': 93, '0100': 112, '0011': 79, '0111': 46, '1100': 71, '0101': 42, '1001': 75, '1000': 23, '0110': 92, '1010': 39, '0000': 46}","{'H_AFM': np.float64(0.388671875), 'H_FM': np.float64(0.427734375), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,18,"{'1111': 21, '0000': 54, '1101': 42, '1000': 24, '0110': 102, '1100': 137, '0111': 37, '0011': 94, '1011': 76, '0001': 89, '1010': 48, '1001': 102, '0101': 35, '1110': 63, '0100': 77, '0010': 23}","{'H_AFM': np.float64(0.482421875), 'H_FM': np.float64(0.408203125), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,19,"{'0010': 25, '0000': 40, '1110': 104, '0100': 115, '1101': 107, '0101': 85, '1001': 52, '0110': 91, '1000': 39, '1100': 92, '0001': 30, '1111': 79, '1010': 26, '0111': 86, '0011': 31, '1011': 22}","{'H_AFM': np.float64(0.025390625), 'H_FM': np.float64(0.072265625), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,20,"{'1011': 38, '1110': 25, '1010': 40, '1100': 83, '0011': 115, '0111': 105, '0010': 92, '0000': 46, '0100': 31, '0001': 45, '1111': 22, '1001': 63, '0101': 35, '1000': 64, '0110': 114, '1101': 106}","{'H_AFM': np.float64(0.03125), 'H_FM': np.float64(-0.0234375), 'H_TF': np.float64(0.0)}",False,2.0,0.5185727544772025
random_control,21,"{'1111': 33, '1110': 38, '1100': 117, '0001': 45, '1000': 29, '0110': 32, '1101': 138, '1010': 104, '0000': 40, '0010': 96, '0100': 65, '1011': 78, '0111': 34, '0011': 69, '1001': 29, '0101': 77}","{'H_AFM': np.float64(-0.04296875), 'H_FM': np.float64(-0.109375), 'H_TF': np.float64(0.0)}",True,2.0,0.5185727544772025
random_control,22,"{'1100': 36, '0100': 23, '1101': 106, '1000': 35, '0110': 28, '0011': 74, '0111': 109, '1011': 80, '1110': 31, '1111': 122, '0001': 114, '1010': 39, '0000': 47, '0010': 33, '0101': 77, '1001': 70}","{'H_AFM': np.float64(0.017578125), 'H_FM': np.float64(-0.236328125), 'H_TF': np.float64(0.0)}",True,2.0,0.5185727544772025
random_control,23,"{'1111': 46, '0001': 31, '0010': 29, '0000': 60, '1100': 25, '1010': 90, '0100': 99, '1011': 125, '0011': 35, '0111': 69, '1101': 30, '1000': 79, '0110': 91, '1110': 37, '1001': 105, '0101': 73}","{'H_AFM': np.float64(-0.306640625), 'H_FM': np.float64(0.447265625), 'H_TF': np.float64(0.0)}",True,2.0,0.5185727544772025
random_control,24,"{'1101': 28, '1100': 37, '0000': 52, '0010': 24, '1010': 99, '0011': 48, '0111': 112, '1011': 64, '1000': 70, '0110': 95, '1111': 21, '0001': 26, '0100': 128, '1110': 40, '1001': 93, '0101': 87}","{'H_AFM': np.float64(-0.384765625), 'H_FM': np.float64(0.458984375), 'H_TF': np.float64(0.0)}",True,2.0,0.5185727544772025
random_control,25,"{'0001': 22, '1011': 29, '1110': 91, '0100': 84, '1101': 109, '1100': 113, '0101': 129, '1001': 31, '0110': 61, '1000': 42, '1010': 23, '1111': 69, '0010': 32, '0000': 60, '0011': 32, '0111': 97}","{'H_AFM': np.float64(-0.037109375), 'H_FM': np.float64(-0.154296875), 'H_TF': np.float64(0.0)}",True,2.0,0.5185727544772025
