phase,trial,counts,energies,success,iteration,bias_strength
random_control,43,"{'0010': 46, '0110': 60, '1000': 36, '1110': 123, '1010': 81, '0111': 80, '0011': 51, '1011': 37, '1101': 81, '0100': 74, '0101': 84, '1001': 78, '1100': 45, '0001': 47, '1111': 55, '0000': 46}","{'H_AFM': np.float64(-0.201171875), 'H_FM': np.float64(0.212890625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,44,"{'0100': 47, '1101': 25, '0000': 57, '1100': 93, '0011': 120, '0111': 57, '1011': 44, '1010': 93, '1111': 49, '0001': 80, '1000': 46, '0110': 65, '0010': 31, '1110': 56, '1001': 84, '0101': 77}","{'H_AFM': np.float64(0.150390625), 'H_FM': np.float64(0.150390625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,45,"{'0001': 51, '0000': 65, '0010': 95, '0100': 98, '0111': 97, '0011': 63, '1011': 38, '1100': 46, '1000': 33, '0110': 117, '1101': 36, '1001': 28, '0101': 65, '1110': 75, '1010': 45, '1111': 72}","{'H_AFM': np.float64(-0.009765625), 'H_FM': np.float64(0.025390625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,46,"{'1101': 51, '1100': 87, '0110': 41, '1000': 74, '1111': 72, '0001': 73, '0010': 96, '0000': 63, '1110': 111, '1001': 39, '0101': 70, '0111': 41, '0011': 87, '1011': 30, '1010': 48, '0100': 41}","{'H_AFM': np.float64(0.2109375), 'H_FM': np.float64(-0.22265625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,47,"{'1011': 48, '0111': 141, '0011': 89, '1100': 49, '0100': 75, '0001': 60, '1111': 68, '1000': 53, '0110': 57, '1101': 32, '0010': 105, '0000': 66, '1010': 55, '1110': 43, '1001': 41, '0101': 42}","{'H_AFM': np.float64(0.052734375), 'H_FM': np.float64(-0.248046875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,48,"{'1100': 40, '1011': 41, '0111': 97, '0011': 72, '0000': 61, '0010': 46, '1110': 39, '0101': 120, '1001': 45, '0001': 79, '1111': 84, '0100': 71, '1010': 28, '1101': 79, '1000': 48, '0110': 74}","{'H_AFM': np.float64(-0.119140625), 'H_FM': np.float64(-0.080078125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,49,"{'1111': 60, '1101': 54, '1011': 64, '1010': 74, '1110': 88, '0100': 78, '0001': 34, '0010': 35, '0000': 55, '0111': 104, '0011': 117, '0101': 30, '1001': 80, '1100': 56, '1000': 34, '0110': 61}","{'H_AFM': np.float64(0.212890625), 'H_FM': np.float64(0.044921875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,50,"{'1110': 37, '0000': 71, '1101': 36, '0001': 62, '1111': 52, '1100': 76, '0110': 90, '1000': 51, '0101': 114, '1001': 25, '1011': 51, '0111': 57, '0011': 63, '1010': 52, '0100': 89, '0010': 98}","{'H_AFM': np.float64(-0.07421875), 'H_FM': np.float64(0.0), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,51,"{'1111': 20, '0001': 70, '1011': 97, '0011': 60, '0111': 70, '0000': 53, '0010': 40, '1110': 51, '0100': 37, '1100': 106, '0101': 32, '1001': 67, '1000': 55, '0110': 120, '1101': 92, '1010': 54}","{'H_AFM': np.float64(0.12109375), 'H_FM': np.float64(0.25390625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,52,"{'0010': 104, '0000': 57, '0011': 49, '0111': 45, '1011': 49, '1110': 125, '1001': 41, '0101': 29, '1010': 63, '0100': 49, '0001': 80, '1111': 66, '1101': 97, '0110': 35, '1000': 61, '1100': 74}","{'H_AFM': np.float64(0.1328125), 'H_FM': np.float64(-0.171875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,53,"{'0010': 32, '1111': 51, '0000': 51, '0001': 78, '0111': 123, '0011': 79, '1011': 108, '0110': 76, '1000': 41, '1100': 81, '1010': 97, '1110': 55, '1001': 27, '0101': 32, '0100': 38, '1101': 55}","{'H_AFM': np.float64(0.1171875), 'H_FM': np.float64(0.0), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,54,"{'1110': 36, '0100': 43, '0001': 36, '1111': 124, '1100': 68, '0011': 63, '0111': 94, '1011': 82, '0010': 47, '0000': 79, '1101': 79, '1000': 90, '0110': 28, '1010': 56, '1001': 53, '0101': 46}","{'H_AFM': np.float64(0.09375), 'H_FM': np.float64(-0.49609375), 'H_TF': np.float64(0.0)}",True,6.0,0.2845987618184194
random_control,55,"{'0010': 48, '1111': 50, '1100': 31, '1110': 62, '0011': 81, '0111': 131, '1011': 79, '0000': 58, '0101': 41, '1001': 65, '0100': 81, '1010': 110, '1101': 46, '1000': 51, '0110': 57, '0001': 33}","{'H_AFM': np.float64(-0.1484375), 'H_FM': np.float64(0.05859375), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,56,"{'1011': 40, '0001': 55, '1100': 50, '1101': 55, '0010': 80, '0000': 67, '0111': 102, '0011': 78, '1110': 61, '0100': 76, '1010': 61, '0110': 108, '1000': 31, '0101': 62, '1001': 37, '1111': 61}","{'H_AFM': np.float64(-0.037109375), 'H_FM': np.float64(0.009765625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,57,"{'0100': 49, '1100': 62, '1111': 79, '0001': 50, '0010': 49, '0000': 64, '1101': 79, '1000': 32, '0110': 93, '1011': 125, '0111': 73, '0011': 34, '1110': 59, '1001': 47, '0101': 32, '1010': 97}","{'H_AFM': np.float64(-0.044921875), 'H_FM': np.float64(0.072265625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,58,"{'1111': 62, '1110': 69, '0001': 29, '1101': 91, '0000': 62, '0010': 50, '0011': 45, '0111': 133, '1011': 84, '1100': 56, '0110': 105, '1000': 29, '1001': 35, '0101': 40, '0100': 55, '1010': 79}","{'H_AFM': np.float64(-0.1328125), 'H_FM': np.float64(0.0), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,59,"{'0000': 64, '1101': 89, '0011': 71, '0111': 76, '1011': 32, '0010': 64, '1100': 39, '0001': 57, '1111': 45, '1010': 75, '1000': 35, '0110': 70, '0100': 50, '1110': 95, '1001': 121, '0101': 41}","{'H_AFM': np.float64(-0.126953125), 'H_FM': np.float64(0.216796875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,60,"{'0100': 64, '0001': 34, '1110': 32, '1100': 39, '0101': 72, '1001': 49, '0010': 94, '0000': 52, '1000': 40, '0110': 127, '1101': 40, '0011': 79, '0111': 107, '1011': 75, '1010': 63, '1111': 57}","{'H_AFM': np.float64(-0.189453125), 'H_FM': np.float64(0.138671875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,61,"{'1100': 42, '0111': 55, '0011': 45, '0000': 60, '0010': 64, '1101': 65, '1110': 87, '1111': 24, '0001': 56, '0110': 86, '1000': 121, '0101': 65, '1001': 50, '0100': 67, '1011': 88, '1010': 49}","{'H_AFM': np.float64(-0.13671875), 'H_FM': np.float64(0.171875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,62,"{'1111': 40, '1110': 53, '1001': 98, '0101': 125, '1100': 76, '1010': 107, '1000': 28, '0110': 75, '1101': 58, '0010': 66, '0000': 62, '1011': 39, '0111': 31, '0011': 76, '0001': 45, '0100': 45}","{'H_AFM': np.float64(-0.3046875), 'H_FM': np.float64(0.28515625), 'H_TF': np.float64(0.0)}",True,6.0,0.2845987618184194
random_control,63,"{'0001': 52, '1011': 32, '1100': 42, '1101': 41, '1000': 36, '0110': 82, '1001': 51, '0101': 121, '1110': 63, '1111': 86, '1010': 41, '0100': 100, '0111': 74, '0011': 70, '0010': 69, '0000': 64}","{'H_AFM': np.float64(-0.103515625), 'H_FM': np.float64(0.025390625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,64,"{'1001': 23, '0101': 47, '1100': 115, '0010': 76, '0000': 63, '0001': 79, '1111': 54, '1011': 106, '0111': 37, '0011': 26, '1000': 48, '0110': 75, '1101': 91, '0100': 46, '1110': 39, '1010': 99}","{'H_AFM': np.float64(0.021484375), 'H_FM': np.float64(-0.033203125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,65,"{'0001': 53, '1110': 32, '0010': 106, '1100': 53, '1111': 32, '0100': 77, '1010': 48, '0011': 114, '0111': 89, '1011': 42, '1000': 52, '0110': 76, '1101': 66, '1001': 55, '0101': 65, '0000': 64}","{'H_AFM': np.float64(0.017578125), 'H_FM': np.float64(-0.056640625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,66,"{'0101': 32, '1001': 38, '1011': 56, '1010': 59, '1100': 99, '1111': 100, '0001': 60, '0000': 72, '0010': 86, '0100': 43, '0111': 78, '0011': 91, '1101': 52, '1000': 45, '0110': 39, '1110': 74}","{'H_AFM': np.float64(0.35546875), 'H_FM': np.float64(-0.40234375), 'H_TF': np.float64(0.0)}",True,6.0,0.2845987618184194
random_control,67,"{'0100': 43, '1101': 23, '1100': 42, '0001': 90, '1111': 91, '0111': 39, '0011': 57, '1011': 124, '0000': 60, '0010': 80, '1110': 74, '1001': 31, '0101': 65, '1000': 44, '0110': 79, '1010': 82}","{'H_AFM': np.float64(0.041015625), 'H_FM': np.float64(0.068359375), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,68,"{'1111': 43, '0100': 42, '1010': 75, '0111': 90, '0011': 61, '1011': 73, '1101': 132, '0110': 89, '1000': 64, '1100': 77, '1110': 42, '1001': 67, '0101': 35, '0001': 46, '0000': 50, '0010': 38}","{'H_AFM': np.float64(-0.09765625), 'H_FM': np.float64(0.0390625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,69,"{'1100': 123, '0000': 60, '0010': 48, '1111': 66, '0001': 90, '0100': 61, '1110': 30, '0101': 58, '1001': 63, '0110': 63, '1000': 42, '1011': 42, '0011': 21, '0111': 97, '1101': 79, '1010': 81}","{'H_AFM': np.float64(-0.02734375), 'H_FM': np.float64(-0.046875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,70,"{'1101': 37, '1111': 27, '0010': 95, '0000': 62, '0001': 110, '0100': 65, '1100': 42, '1000': 42, '0110': 92, '0011': 82, '0111': 65, '1011': 58, '1001': 74, '0101': 61, '1110': 62, '1010': 50}","{'H_AFM': np.float64(0.017578125), 'H_FM': np.float64(0.267578125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,71,"{'0001': 23, '0010': 45, '1010': 78, '0100': 69, '0000': 53, '1011': 41, '0111': 61, '0011': 80, '1111': 85, '1100': 101, '1000': 40, '0110': 83, '1101': 74, '1110': 48, '1001': 45, '0101': 98}","{'H_AFM': np.float64(-0.013671875), 'H_FM': np.float64(-0.072265625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,72,"{'1110': 41, '0000': 66, '0100': 56, '1111': 90, '0001': 62, '0010': 142, '1100': 35, '1011': 45, '0111': 50, '0011': 23, '1000': 29, '0110': 55, '1101': 88, '1010': 80, '1001': 102, '0101': 60}","{'H_AFM': np.float64(-0.34375), 'H_FM': np.float64(-0.01953125), 'H_TF': np.float64(0.0)}",True,6.0,0.2845987618184194
random_control,73,"{'1010': 36, '1111': 47, '1100': 68, '1101': 95, '1011': 83, '0011': 78, '0111': 39, '0001': 34, '1110': 23, '0101': 48, '1001': 67, '0110': 93, '1000': 45, '0100': 96, '0000': 45, '0010': 127}","{'H_AFM': np.float64(0.046875), 'H_FM': np.float64(0.0703125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,74,"{'1010': 29, '1101': 27, '0000': 55, '0010': 79, '0110': 96, '1000': 56, '1100': 63, '0001': 145, '1111': 45, '0100': 62, '0011': 76, '0111': 58, '1011': 73, '1001': 43, '0101': 73, '1110': 44}","{'H_AFM': np.float64(0.171875), 'H_FM': np.float64(0.1796875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,75,"{'1101': 46, '1110': 86, '1010': 60, '1011': 42, '0011': 72, '0111': 47, '0001': 105, '1111': 66, '1100': 112, '0100': 89, '1000': 36, '0110': 51, '0010': 77, '0000': 54, '1001': 51, '0101': 30}","{'H_AFM': np.float64(0.40625), 'H_FM': np.float64(-0.03125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,76,"{'1101': 53, '0111': 68, '0011': 63, '1011': 45, '0001': 104, '1111': 48, '0100': 118, '1110': 53, '0010': 71, '0000': 64, '1000': 76, '0110': 77, '0101': 50, '1001': 32, '1100': 44, '1010': 58}","{'H_AFM': np.float64(0.05078125), 'H_FM': np.float64(0.04296875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,77,"{'0100': 43, '0000': 72, '1101': 94, '0110': 100, '1000': 97, '1100': 54, '1001': 40, '0101': 65, '1110': 109, '0001': 29, '1111': 70, '1011': 78, '0011': 37, '0111': 42, '1010': 56, '0010': 38}","{'H_AFM': np.float64(-0.09765625), 'H_FM': np.float64(0.01171875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,78,"{'1010': 42, '0010': 65, '0111': 72, '0011': 83, '1011': 53, '1110': 63, '0001': 98, '1111': 43, '1101': 79, '1000': 35, '0110': 81, '0100': 46, '0000': 42, '1100': 32, '0101': 117, '1001': 73}","{'H_AFM': np.float64(-0.1875), 'H_FM': np.float64(0.25390625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,79,"{'1101': 24, '1000': 55, '0110': 80, '0010': 69, '0000': 63, '1100': 34, '0100': 87, '1001': 38, '0101': 74, '1110': 47, '1010': 61, '1011': 71, '0111': 114, '0011': 89, '0001': 47, '1111': 71}","{'H_AFM': np.float64(-0.029296875), 'H_FM': np.float64(-0.044921875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,80,"{'0000': 65, '1101': 61, '1110': 42, '0111': 59, '0011': 74, '1011': 83, '0010': 56, '1010': 137, '0100': 37, '0101': 18, '1001': 42, '0110': 95, '1000': 54, '1100': 58, '1111': 63, '0001': 80}","{'H_AFM': np.float64(-0.064453125), 'H_FM': np.float64(0.060546875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,81,"{'1011': 41, '0000': 47, '0010': 111, '1101': 53, '1110': 50, '1010': 75, '0101': 117, '1001': 36, '1100': 59, '0110': 89, '1000': 41, '0011': 60, '0111': 50, '0100': 88, '0001': 80, '1111': 27}","{'H_AFM': np.float64(-0.259765625), 'H_FM': np.float64(0.224609375), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,82,"{'1100': 102, '1011': 56, '0011': 100, '0111': 41, '1111': 69, '0001': 45, '1001': 21, '0101': 81, '1110': 72, '0010': 90, '0000': 55, '1010': 41, '0100': 60, '0110': 48, '1000': 35, '1101': 108}","{'H_AFM': np.float64(0.248046875), 'H_FM': np.float64(-0.279296875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,83,"{'1101': 38, '1100': 32, '0100': 54, '1110': 121, '1011': 39, '0111': 69, '0011': 62, '1010': 57, '0101': 40, '1001': 80, '0010': 74, '0000': 51, '0001': 49, '1111': 82, '1000': 101, '0110': 75}","{'H_AFM': np.float64(-0.048828125), 'H_FM': np.float64(0.048828125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,84,"{'0101': 27, '1001': 31, '0000': 65, '0010': 93, '1100': 48, '0100': 81, '1011': 68, '0111': 73, '0011': 55, '1101': 68, '1000': 76, '0110': 63, '1111': 32, '0001': 37, '1110': 119, '1010': 88}","{'H_AFM': np.float64(-0.037109375), 'H_FM': np.float64(-0.001953125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,85,"{'1111': 48, '0000': 65, '1110': 50, '0001': 55, '0010': 94, '1011': 69, '0011': 69, '0111': 40, '0110': 41, '1000': 111, '0101': 63, '1001': 103, '1100': 38, '0100': 77, '1010': 82, '1101': 19}","{'H_AFM': np.float64(-0.154296875), 'H_FM': np.float64(0.115234375), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,86,"{'1010': 31, '1100': 52, '0111': 45, '0011': 33, '1011': 93, '1001': 64, '0101': 66, '1110': 25, '0001': 64, '1111': 115, '1101': 97, '1000': 53, '0110': 77, '0000': 68, '0010': 87, '0100': 54}","{'H_AFM': np.float64(-0.0390625), 'H_FM': np.float64(-0.15625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,87,"{'1011': 23, '1100': 46, '1101': 135, '0111': 72, '0011': 81, '1001': 46, '0101': 51, '1110': 45, '1111': 72, '0001': 35, '0100': 42, '0110': 57, '1000': 100, '1010': 77, '0000': 64, '0010': 78}","{'H_AFM': np.float64(-0.205078125), 'H_FM': np.float64(-0.330078125), 'H_TF': np.float64(0.0)}",True,6.0,0.2845987618184194
random_control,88,"{'0110': 45, '1000': 47, '1110': 28, '1011': 81, '0011': 114, '0111': 56, '1100': 80, '1001': 64, '0101': 106, '1010': 69, '1111': 78, '0001': 40, '0000': 70, '0010': 39, '1101': 59, '0100': 48}","{'H_AFM': np.float64(0.08984375), 'H_FM': np.float64(-0.13671875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,89,"{'1011': 46, '1110': 34, '0101': 76, '1001': 47, '1100': 37, '1111': 49, '0001': 56, '0111': 76, '0011': 81, '1000': 64, '0110': 115, '1101': 49, '0010': 50, '0000': 44, '1010': 55, '0100': 145}","{'H_AFM': np.float64(-0.064453125), 'H_FM': np.float64(0.255859375), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,90,"{'0001': 71, '1100': 50, '1011': 35, '0111': 117, '0011': 118, '0100': 58, '1101': 53, '1000': 65, '0110': 65, '0000': 63, '0010': 103, '1111': 37, '1110': 29, '0101': 69, '1001': 36, '1010': 55}","{'H_AFM': np.float64(-0.013671875), 'H_FM': np.float64(-0.181640625), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,91,"{'1110': 38, '1100': 32, '0011': 91, '0111': 118, '1011': 59, '1000': 39, '0110': 125, '1101': 32, '0001': 52, '1111': 62, '0000': 59, '0010': 69, '1010': 58, '0100': 53, '0101': 86, '1001': 51}","{'H_AFM': np.float64(-0.169921875), 'H_FM': np.float64(0.126953125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,92,"{'0010': 31, '1011': 43, '1100': 73, '0000': 61, '1000': 34, '0110': 93, '1101': 46, '1001': 67, '0101': 77, '1110': 34, '0100': 42, '0011': 109, '0111': 73, '0001': 44, '1111': 136, '1010': 61}","{'H_AFM': np.float64(0.14453125), 'H_FM': np.float64(-0.171875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,93,"{'1011': 48, '1100': 48, '1000': 36, '0110': 29, '1101': 82, '1010': 86, '0111': 128, '0011': 68, '0100': 76, '1110': 38, '1111': 69, '0001': 66, '0010': 61, '0000': 57, '0101': 47, '1001': 85}","{'H_AFM': np.float64(-0.115234375), 'H_FM': np.float64(-0.095703125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,94,"{'1110': 21, '0001': 60, '1011': 39, '1100': 59, '0010': 66, '0000': 71, '1101': 107, '1000': 87, '0110': 51, '0011': 57, '0111': 83, '0100': 48, '1001': 89, '0101': 88, '1111': 58, '1010': 40}","{'H_AFM': np.float64(-0.216796875), 'H_FM': np.float64(-0.126953125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,95,"{'0100': 28, '1111': 41, '1110': 106, '0010': 87, '0000': 57, '0001': 51, '0101': 70, '1001': 118, '1100': 75, '1000': 47, '0110': 39, '1101': 66, '1010': 72, '0011': 32, '0111': 56, '1011': 79}","{'H_AFM': np.float64(-0.15234375), 'H_FM': np.float64(0.21484375), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,96,"{'0010': 93, '0001': 37, '0100': 47, '1100': 82, '1101': 54, '1000': 52, '0110': 65, '0111': 42, '0011': 118, '1011': 33, '1010': 45, '1111': 88, '1110': 49, '1001': 97, '0101': 57, '0000': 65}","{'H_AFM': np.float64(0.205078125), 'H_FM': np.float64(-0.142578125), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,97,"{'0110': 48, '1000': 56, '1110': 93, '0011': 40, '0111': 69, '1011': 55, '0000': 57, '0010': 89, '0101': 135, '1001': 76, '1100': 68, '1010': 67, '1101': 54, '0001': 57, '1111': 36, '0100': 24}","{'H_AFM': np.float64(-0.34375), 'H_FM': np.float64(0.14453125), 'H_TF': np.float64(0.0)}",True,6.0,0.2845987618184194
random_control,98,"{'1011': 39, '0110': 52, '1000': 39, '1100': 58, '0111': 64, '0011': 77, '1001': 94, '0101': 16, '1110': 80, '0001': 60, '1111': 50, '1010': 103, '0000': 63, '0010': 55, '0100': 126, '1101': 48}","{'H_AFM': np.float64(0.111328125), 'H_FM': np.float64(0.177734375), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,99,"{'1010': 55, '0000': 51, '1100': 71, '1001': 59, '0101': 46, '1110': 85, '1011': 78, '0011': 82, '0111': 35, '0001': 37, '1111': 127, '0010': 74, '1000': 47, '0110': 63, '1101': 80, '0100': 34}","{'H_AFM': np.float64(0.205078125), 'H_FM': np.float64(-0.216796875), 'H_TF': np.float64(0.0)}",False,6.0,0.2845987618184194
random_control,0,"{'0001': 52, '1011': 66, '0111': 50, '0011': 28, '0000': 46, '0010': 47, '1100': 102, '1000': 72, '0110': 84, '1101': 75, '1010': 44, '1111': 102, '1001': 54, '0101': 75, '1110': 68, '0100': 59}","{'H_AFM': np.float64(0.04296875), 'H_FM': np.float64(-0.0390625), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
random_control,1,"{'1011': 30, '1100': 77, '0011': 46, '0111': 82, '1101': 76, '1000': 38, '0110': 87, '1010': 66, '0010': 49, '0000': 26, '0100': 105, '1111': 100, '0001': 71, '1001': 57, '0101': 56, '1110': 58}","{'H_AFM': np.float64(0.00390625), 'H_FM': np.float64(0.0703125), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
random_control,2,"{'1110': 133, '1000': 26, '0110': 118, '1101': 41, '0010': 42, '0000': 30, '1010': 57, '0100': 89, '0001': 39, '1111': 87, '0111': 78, '0011': 50, '1011': 73, '1001': 30, '0101': 56, '1100': 75}","{'H_AFM': np.float64(0.1484375), 'H_FM': np.float64(0.22265625), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
random_control,3,"{'0000': 32, '0010': 70, '1011': 85, '0011': 38, '0111': 75, '1101': 120, '0101': 33, '1001': 69, '1100': 68, '0110': 54, '1000': 100, '0001': 53, '1111': 61, '1110': 65, '0100': 53, '1010': 48}","{'H_AFM': np.float64(-0.0625), 'H_FM': np.float64(-0.04296875), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
random_control,4,"{'1101': 75, '0001': 25, '1100': 70, '1011': 127, '0011': 71, '0111': 60, '0010': 84, '0000': 29, '1111': 71, '1110': 53, '0110': 52, '1000': 56, '0101': 54, '1001': 37, '1010': 119, '0100': 41}","{'H_AFM': np.float64(-0.111328125), 'H_FM': np.float64(-0.029296875), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
